Datetime (date and time of sample collection),Days since 741001,"Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Sulfate, mg/L","Silica, mg/L","Conductivity, ?mho","Future, NA",Month
8/22/2013 12:00,,1,531,17.382,0.1,0.026,0.18,1.099,25.6,36,2.86,378,,8
8/23/2013 12:00,,1,503.4,27.382,0.121,0.025,0.1,1.255,26.3,37,2.71,383,,8
8/24/2013 12:00,,1,425.1,25.191,0.123,0.017,0.03,1.356,26.6,36.8,2.32,373,,8
8/25/2013 12:00,,0.833,462,18.363,0.117,0.004,0.02,1.314,27.1,36.6,2.14,371,,8
8/26/2013 4:00,,0.458,412.8,30.936,0.129,0.002,0,1.278,27.2,35.9,1.89,375,,8
8/26/2013 10:00,,0.167,375.9,24.858,0.122,0.007,0.05,1.444,28.9,38.5,1.63,376,,8
8/26/2013 12:00,,0.542,375.9,16.205,0.132,0.06,0.51,0.881,29.1,38.3,1.83,380,,8
8/27/2013 12:00,,1,425.1,22.488,0.142,0.066,0.35,1.037,28.5,37.2,0.9,387,,8
8/28/2013 12:00,,1,673,43.179,0.179,0.076,0.38,1.145,28.9,37.9,0.56,396,,8
8/29/2013 12:00,,1,544.8,45.909,0.167,0.06,0.25,1.359,29.4,37.3,0.25,393,,8
8/30/2013 12:00,,1,475.8,43.697,0.144,0.031,0.1,1.263,30.6,38.9,0.14,405,,8
8/31/2013 12:00,,1,363.6,44.227,0.163,0.053,0.11,1.473,31.4,38.7,0.36,412,,8
9/1/2013 12:00,,1,328.1,46.822,0.155,0.044,0.05,1.211,32.5,40.6,0.24,422,,9
9/2/2013 12:00,,0.96,412.8,44.371,0.158,0.022,0.01,1.308,32.8,40.9,0.12,423,,9
9/3/2013 10:05,,0.5,363.6,32.931,0.157,0.018,0.01,1.363,33.7,41.5,0.18,427,,9
9/3/2013 12:00,,0.54,363.6,22.801,0.153,0.049,0.11,1.156,33,41.1,0.02,426,,9
9/4/2013 12:00,,1,363.6,27.198,0.149,0.046,0.04,1.047,33.7,42.1,0.11,431,,9
9/5/2013 12:00,,1,306.3,20.942,0.137,0.026,0,1.194,34.2,42.1,-0.07,435,,9
9/6/2013 12:00,,1,284.5,24.911,0.142,0.016,0.02,1.191,34.7,42.5,0,441,,9
9/7/2013 12:00,,1,251.8,22.584,0.131,0.013,0,1.075,35.9,43.3,-0.08,444,,9
9/8/2013 12:00,,0.833,230,29.972,0.153,0.011,0,1.139,36.5,43.8,-0.09,449,,9
9/9/2013 4:00,,0.465,182.5,29.88,0.154,0.017,0,1.121,36.8,43.4,-0.02,450,,9
9/9/2013 10:20,,0.167,262.7,45.586,0.194,0.019,0.03,1.226,37.5,44.2,0.31,441,,9
9/9/2013 12:00,,0.535,284.5,34.413,0.156,0.045,0.14,1.109,38.2,45.2,0.15,451,,9
9/10/2013 12:00,,1,328.1,20.966,0.142,0.047,0.11,1.18,39,45.3,0.12,455,,9
9/11/2013 12:00,,1,240.9,31.037,0.145,0.037,0.06,1.083,39.6,45.9,0.08,459,,9
9/12/2013 12:00,,1,262.7,19.574,0.13,0.032,0,1.079,40,45.5,0.03,462,,9
9/13/2013 12:00,,1,230,26.289,0.138,0.025,0,1.122,40.3,45.9,0.06,465,,9
9/14/2013 12:00,,1,173,24.973,0.144,0.028,0.02,1.178,41.3,46.6,0.16,471,,9
9/15/2013 12:00,,0.833,211,23.9,0.159,0.02,0.01,1.229,42.7,47.3,0.11,475,,9
9/16/2013 4:00,,0.465,295.4,19.736,0.146,0.018,0.01,1.223,43.2,48.4,0.16,484,,9
9/16/2013 10:20,,0.167,306.3,23.788,0.14,0.016,0,1.17,43.9,50.2,0.16,484,,9
9/16/2013 12:00,,0.535,317.2,24.12,0.147,0.052,0.04,1.357,43.4,48.6,0.4,487,,9
9/17/2013 12:00,,1,295.4,26.484,0.145,0.057,0.05,1.292,45.3,49.7,0.48,500,,9
9/18/2013 12:00,,1,339,28.265,0.15,0.04,0,1.36,48.3,53.4,0.57,511,,9
9/19/2013 12:00,,1,317.2,13.448,0.124,0.034,0.02,1.325,46.7,51.6,0.41,525,,9
9/20/2013 12:00,,1,306.3,25.121,0.138,0.02,0,1.337,48.7,53.9,0.52,527,,9
9/21/2013 12:00,,1,462,16.799,0.145,0.025,0,1.383,48.4,54.5,0.63,526,,9
9/22/2013 12:00,,0.667,295.4,25,0.155,0.018,0,1.623,49.2,54,0.73,530,,9
9/22/2013 20:00,,0.333,363.6,22.413,0.16,0.017,0,1.473,49.5,54.5,0.79,530,,9
9/23/2013 4:00,,0.295,503.4,24.021,0.155,0.02,0,1.492,49.1,54.1,0.77,534,,9
9/23/2013 10:10,,0.167,572.4,20.7,0.149,0.022,0.02,1.391,50.7,56.2,0.79,533,,9
9/23/2013 12:00,,0.538,586.2,10.022,0.139,0.064,0.02,1.506,50.9,56.8,0.63,532,,9
9/24/2013 12:00,,1,1210,15.234,0.147,0.056,0.02,1.525,54.4,61.2,0.26,575,,9
9/25/2013 12:00,,1,861.5,18.018,0.161,0.057,0,1.602,57.6,64,0.14,600,,9
9/26/2013 12:00,,1,629.2,20.871,0.152,0.044,0,1.627,59.1,65.1,-0.01,612,,9
9/27/2013 12:00,,1,449.7,29.411,0.149,0.026,0,1.417,60.8,66.4,-0.07,625,,9
9/28/2013 12:00,,1,400.5,21.533,0.147,0.013,0,1.311,61.9,67.6,-0.03,634,,9
9/29/2013 12:00,,0.833,437.4,34.676,0.157,0.015,0,1.614,64.7,70.7,-0.1,650,,9
9/30/2013 4:00,,0.457,425.1,26.519,0.149,0.013,0,1.529,63.8,70,-0.1,628,,9
9/30/2013 9:55,,0.167,400.5,23.983,0.148,0.012,0,1.298,68.2,75.5,-0.06,663,,9
9/30/2013 12:00,,0.543,375.9,16.343,0.153,0.066,0.06,0.969,66.6,73.8,-0.23,672,,9
10/1/2013 12:00,,1,306.3,17.857,0.136,0.049,0.03,1.002,67,74.7,-0.32,677,,10
10/2/2013 12:00,,1,251.8,26.557,0.149,0.046,0.02,1.104,67.1,74.6,-0.3,681,,10
10/3/2013 12:00,,1,251.8,14.051,0.123,0.028,0.01,1.074,67.6,75.9,-0.3,682,,10
10/4/2013 12:00,,1,306.3,22.925,0.135,0.022,0,1.009,66.7,74.6,-0.24,681,,10
10/5/2013 12:00,,0.667,746,37.19,0.159,0.023,0.12,1.104,64.8,73.3,0.01,664,,10
10/5/2013 20:00,,0.333,1544,55.967,0.215,0.045,0.8,1.292,57.6,66.4,1,618,,10
10/6/2013 4:00,,0.333,2620,32.83,0.191,0.042,0.93,1.317,58.9,69.6,1.36,635,,10
10/6/2013 12:00,,0.333,3360,36.395,0.198,0.052,1.16,1.23,67.1,94.9,1.79,719,,10
10/6/2013 20:00,,0.333,4000,66.972,0.26,0.065,2.46,1.344,51,65.2,3.28,608,,10
10/7/2013 4:00,,0.297,4850,73.073,0.289,0.078,3.51,1.505,43.6,52.8,4.6,554,,10
10/7/2013 10:15,,0.167,5580,154.47,0.39,0.08,3.68,4.241,47.5,56.5,5.18,573,,10
10/7/2013 12:00,,0.536,5810,62.992,0.25,0.101,3.96,1.288,47.1,55.8,5.61,573,,10
10/8/2013 12:00,,1,5466,37.12,0.174,0.087,3.03,1.25,67.1,84.1,4.22,716,,10
10/9/2013 12:00,,1,4568,32.954,0.142,0.058,2.37,1.116,77.5,101.2,3.16,802,,10
10/10/2013 12:00,,1,4099,32.608,0.133,0.059,2.1,0.652,62.8,93.7,3.75,728,,10
10/11/2013 12:00,,1,1792,31.149,0.195,0.105,2.96,0.804,43.7,62.3,4.61,552,,10
10/12/2013 12:00,,1,1170,35.675,0.201,0.094,2.95,0.78,44.4,60.5,4.95,548,,10
10/13/2013 12:00,,0.833,1000.5,26.794,0.192,0.098,3.01,0.815,44,60.3,5.33,548,,10
10/14/2013 4:00,,0.458,702.2,23.174,0.193,0.096,2.95,0.759,42.5,58.8,5.42,543,,10
10/14/2013 10:00,,0.167,702.2,27.1,0.2,0.09,3.02,1.01,42.9,60.3,5.53,544,,10
10/14/2013 12:00,,0.542,572.4,26.876,0.206,0.102,3.02,0.91,42.9,60.3,5.38,540,,10
10/15/2013 12:00,,1,544.8,38.079,0.229,0.099,2.96,1.217,41.6,58.7,5.22,538,,10
10/16/2013 12:00,,1,517.2,37.861,0.207,0.08,2.9,1.209,40.3,59,5.34,537,,10
10/17/2013 12:00,,1,531,22.115,0.175,0.078,2.79,1.155,39.4,58.4,5.22,536,,10
10/18/2013 12:00,,1,475.8,27.756,0.173,0.076,2.8,0.851,39,56.5,5.32,531,,10
10/19/2013 12:00,,1,339,28.645,0.163,0.059,2.78,0.733,38.6,56.6,5.41,538,,10
10/22/2013 20:00,,1,558.6,23.923,0.14,0.032,2.56,1.347,40.6,59.1,4.68,561,,10
10/23/2013 20:00,,1,558.6,21.842,0.132,0.014,2.44,1.43,41.8,61.5,4.56,573,,10
10/24/2013 20:00,,1,503.4,18.104,0.118,0.012,2.44,1.383,42.8,64.1,4.34,583,,10
10/25/2013 20:00,,1,375.9,24.267,0.117,0.003,2.34,1.549,43.3,64.1,4.14,584,,10
10/26/2013 20:00,,1,449.7,20.238,0.11,0.002,2.29,1.389,42.7,61.5,3.98,577,,10
10/27/2013 20:00,,0.667,295.4,17.957,0.105,0.002,2.22,1.547,43.6,63.8,3.39,579,,10
10/28/2013 4:00,,0.297,328.1,15.513,0.104,0.005,2.22,1.541,44.4,65.2,3.55,581,,10
10/28/2013 10:15,,0.167,284.5,20.59,0.103,0.003,2.25,1.619,44.5,66.1,3.57,581,,10
10/28/2013 12:00,,0.536,284.5,18.743,0.108,0.009,2.15,1.418,43.8,63.8,3.82,586,,10
10/29/2013 12:00,,1,425.1,21.008,0.101,0.002,2.06,1.352,44.2,64.1,3.01,589,,10
10/30/2013 12:00,,1,503.4,28.006,0.094,0.001,1.76,1.469,45.4,64.5,1.12,562,,10
10/31/2013 12:00,,1,544.8,27.972,0.12,0.002,1.67,1.452,48.3,67.8,0.56,576,,10
11/1/2013 12:00,,0.667,1250,50.785,0.207,0.012,3.1,1.294,40.3,54.7,3.4,553,,11
11/1/2013 20:00,,0.333,928.9,34.574,0.181,0.003,3.02,1.301,41.9,56.1,2.67,562,,11
11/2/2013 4:00,,0.333,1544,25.025,0.164,0.003,3.42,1.285,41.3,56.1,3.56,578,,11
11/2/2013 12:00,,0.333,2426,33.939,0.169,0.004,3.01,1.302,45.4,64,3.23,613,,11
11/2/2013 20:00,,0.333,3090,28.037,0.163,0,3.23,1.306,46.5,71.4,3.74,645,,11
11/3/2013 4:00,,0.333,4231,29.239,0.153,0.001,3.58,1.379,45.6,62.8,4.15,627,,11
11/3/2013 12:00,,0.5,3967,27.442,0.13,0.004,3.7,1.464,45.1,58.5,4.78,619,,11
11/4/2013 4:00,,0.462,3030,20.608,0.104,0.019,3.23,1.15,44.8,60.2,5.58,625,,11
11/4/2013 10:10,,0.167,2880,19.607,0.135,0.024,3.3,1.094,46.1,62.2,5.88,629,,11
11/4/2013 12:00,,0.538,2850,19.759,0.128,0.036,3.17,0.882,47.8,61.8,5.75,650,,11
11/5/2013 12:00,,1,2790,13.5,0.109,0.044,3.01,0.857,50.5,68.5,5.64,687,,11
11/6/2013 12:00,,1,1840,20.512,0.117,0.027,2.72,0.949,66,79.7,4.46,764,,11
11/7/2013 12:00,,1,1544,16.736,0.133,0.042,2.45,0.894,56.5,75.6,5.75,709,,11
11/8/2013 12:00,,1,1270,12.591,0.129,0.031,2.29,0.971,57.2,77.7,5,718,,11
11/9/2013 12:00,,1,1230,22.701,0.14,0.021,2.24,0.983,57.2,81.1,4.25,734,,11
11/10/2013 12:00,,0.833,1018.4,17.103,0.121,0.017,2.44,1.014,59.1,83.1,3.83,746,,11
11/11/2013 4:00,,0.462,544.8,13.924,0.121,0.021,2.5,0.971,61.4,84.5,3.76,755,,11
11/11/2013 10:10,,0.167,558.6,20.388,0.127,0.015,2.53,0.99,62.5,85.8,3.7,757,,11
11/11/2013 12:00,,0.538,586.2,17.857,0.122,0.025,2.41,1.018,60,84.5,3.6,755,,11
11/12/2013 12:00,,1,687.6,10.878,0.104,0.022,2.56,0.954,63.2,88.9,3.31,774,,11
11/13/2013 12:00,,1,878,9.425,0.1,0.016,2.4,0.974,64.8,92.4,2.76,782,,11
11/14/2013 12:00,,1,1000.5,11.494,0.097,0.01,2.37,1.024,68.3,100.9,2.38,808,,11
11/15/2013 12:00,,1,828.5,7.684,0.09,0.002,2.21,1.04,70.5,104.3,1.83,816,,11
11/16/2013 12:00,,1,702.2,6.951,0.094,0.002,2.06,1.141,69.8,103.4,0.97,820,,11
11/17/2013 12:00,,0.833,746,19.361,0.109,0.002,2.03,1.402,70.3,104,0.47,817,,11
11/18/2013 4:00,,0.46,1544,27.135,0.112,0.002,1.9,1.389,69.8,103.8,0.04,785,,11
11/18/2013 10:05,,0.167,795.5,21.097,0.115,0.003,2.23,1.336,71.1,105.7,0.3,787,,11
11/18/2013 12:00,,0.54,702.2,31.172,0.119,0.011,2.27,1.293,67.7,101.9,0.51,802,,11
11/19/2013 12:00,,1,1720,19.978,0.124,0.013,2.41,1.251,64.2,95.8,1.55,781,,11
11/20/2013 12:00,,1,4670,18.691,0.127,0.03,2.62,1.149,57.5,87.8,3.79,750,,11
11/21/2013 12:00,,1,4432,18.348,0.137,0.063,2.85,1.031,52.7,76.5,5.43,723,,11
11/22/2013 12:00,,1,2592,16.465,0.114,0.059,2.64,0.825,52.6,76.4,5.28,752,,11
11/23/2013 12:00,,1,2536,32.366,0.164,0.071,3.15,1.032,49.5,73.3,6.45,735,,11
11/24/2013 12:00,,0.833,2035,15.2,0.133,0.076,3.18,0.775,52.7,83,6.09,776,,11
11/25/2013 4:00,,0.448,1960,15.205,0.129,0.077,3.5,0.817,56.1,87.6,5.45,809,,11
11/25/2013 9:30,,0.167,2010,14.476,0.137,0.08,3.81,0.732,58.3,89.6,5.52,795,,11
11/25/2013 12:00,,0.552,2010,25.396,0.152,0.082,3.73,0.832,59.8,89.8,5.46,785,,11
11/26/2013 12:00,,1,2318,21.385,0.159,0.071,3.85,0.807,54.6,81.9,5.62,744,,11
11/27/2013 12:00,,1,1816,30.669,0.218,0.108,3.49,0.911,48.6,69.8,5.95,667,,11
11/28/2013 12:00,,1,1290,27.383,0.206,0.11,3.55,1.027,47.4,70.1,6.06,674,,11
11/29/2013 12:00,,1,1270,29.069,0.213,0.102,3.54,1.061,49.3,71.5,6.17,684,,11
11/30/2013 12:00,,1,1210,21.201,0.201,0.094,3.54,0.984,51.9,73.1,6.05,694,,11
12/1/2013 12:00,,0.833,1036.3,19.669,0.182,0.078,3.55,0.998,52.9,72.1,5.55,703,,12
12/2/2013 4:00,,0.465,964.7,15.311,0.17,0.073,3.49,0.942,52.8,72.5,5.4,708,,12
12/2/2013 10:20,,0.167,964.7,18.215,0.168,0.072,3.53,1.002,54.7,72.9,5.77,686,,12
12/2/2013 12:00,,0.535,964.7,15.985,0.179,0.091,3.4,0.98,53,70.8,5.21,702,,12
12/3/2013 12:00,,1,928.9,15.606,0.167,0.079,3.46,0.946,52.2,71.3,5.08,700,,12
12/4/2013 12:00,,1,946.8,13.824,0.17,0.084,3.43,0.953,51.4,70.3,5.28,693,,12
12/5/2013 12:00,,1,1018.4,14.492,0.179,0.091,3.38,0.922,50.2,71.3,5.23,689,,12
12/6/2013 12:00,,1,489.6,14.166,0.181,0.09,3.3,1.018,49.9,69.8,5.21,681,,12
12/7/2013 12:00,,1,716.8,9.314,0.175,0.092,3.36,1.097,49.6,69.3,5.28,683,,12
12/8/2013 12:00,,0.833,746,10.367,0.172,0.087,3.44,1.048,51.3,73.6,5.39,702,,12
12/9/2013 4:00,,0.465,716.8,6.803,0.164,0.091,3.41,0.938,52.4,75.4,5.46,713,,12
12/9/2013 10:20,,0.167,845,12.207,0.162,0.092,3.48,1.128,54,78.6,5.33,722,,12
12/9/2013 12:00,,0.535,878,12.101,0.165,0.099,3.46,0.812,53.9,79.2,5.39,720,,12
12/10/2013 12:00,,1,928.9,72.58,0.172,0.096,3.45,0.858,55,78.6,5.57,-9,,12
12/11/2013 12:00,,1,240.9,11.513,0.159,0.09,3.39,0.882,54.5,79,5.51,743,,12
12/12/2013 12:00,,1,1290,10.425,0.157,0.087,3.48,0.857,56.7,82,5.45,750,,12
12/13/2013 12:00,,1,1190,7.992,0.145,0.085,3.48,0.977,58.9,86.2,5.53,774,,12
12/14/2013 12:00,,1,586.2,9.328,0.138,0.074,3.29,0.902,59.2,85.7,5.37,783,,12
12/15/2013 12:00,,0.833,762.5,8.995,0.128,0.067,3.14,0.892,57,81.6,4.89,765,,12
12/16/2013 4:00,,0.462,746,10,0.125,0.068,3.22,0.791,57.6,82.1,4.97,758,,12
12/16/2013 10:10,,0.167,845,6.985,0.127,0.078,3.29,1.087,58.4,83.6,4.85,758,,12
12/16/2013 12:00,,0.538,795.5,6.494,0.144,0.072,3.25,0.871,58.8,83.7,5,758,,12
12/17/2013 12:00,,1,928.9,9.2,0.132,0.07,3.3,0.787,58.4,83.7,4.96,763,,12
12/18/2013 12:00,,1,1170,4.765,0.126,0.068,3.19,0.834,58.5,85.4,4.73,770,,12
12/19/2013 12:00,,1,1054.2,5.155,0.124,0.065,3.1,0.795,58.7,85.1,5.09,773,,12
12/20/2013 12:00,,1,982.6,4.364,0.119,0.066,3.12,0.781,58.2,84.6,5.24,777,,12
12/21/2013 12:00,,1,2372,77.506,0.219,0.077,6.17,1.102,51.5,65.3,6.3,671,,12
12/22/2013 12:00,,1,30450,286.35,0.599,0.137,7.28,2.403,35.4,42,5.46,508,,12
12/23/2013 12:00,,1,49980,410.65,0.847,0.143,6.42,2.085,34.7,29.7,5.75,424,,12
12/24/2013 12:00,,1,60440,274.87,0.725,0.158,5.95,2.066,24.9,26.6,6.1,367,,12
12/25/2013 12:00,,1,51530,146.93,0.586,0.176,5.63,1.932,23,24.6,5.83,357,,12
12/26/2013 12:00,,1,35130,108.2,0.516,0.191,5.74,1.399,23.4,27.3,6.31,371,,12
12/27/2013 12:00,,1,21100,82.758,0.463,0.18,5.78,1.355,26,31.5,6.35,402,,12
12/28/2013 12:00,,1,15880,70.16,0.432,0.158,5.83,1.257,27.2,34.9,6.51,430,,12
12/29/2013 12:00,,1,12050,62.717,0.393,0.168,6.26,1.365,30.1,40.8,6.76,471,,12
12/30/2013 12:00,,1,7552,51.223,0.359,0.157,6.2,1.191,29.3,44,6.75,503,,12
12/31/2013 12:00,,1,5390,42.883,0.337,0.142,6.22,1.165,30,46.7,6.85,525,,12
1/1/2014 12:00,,1,3901,35.798,0.336,0.149,6.32,1.227,31.4,48.3,6.97,533,,1
1/2/2014 12:00,,1,2760,32.863,0.313,0.14,6.4,1.188,32.9,52.7,7.07,557,,1
1/3/2014 12:00,,1.031,2940,28.897,0.292,0.154,6.54,1.214,34.9,58.2,7.43,578,,1
1/4/2014 13:30,,1,2085,18.896,0.293,0.145,6.72,1.211,36,60.4,7.63,580,,1
1/5/2014 12:00,,0.969,1416,22.433,0.28,0.159,6.19,1.06,35.7,59.7,7.71,595,,1
1/6/2014 12:00,,1,1544,22.35,0.276,0.154,6.09,0.976,36.1,60.7,7.76,595,,1
1/11/2014 12:00,,1,3000,15.24,0.207,0.119,5.63,0.949,46.9,74.6,7.7,698,,1
1/12/2014 12:00,,0.965,6738,41.564,0.192,0.094,5.7,1.022,37,56.1,6.83,593,,1
1/13/2014 10:20,,0.5,14600,134.46,0.312,0.083,5.84,1.352,37.7,52.4,6.77,577,,1
1/13/2014 12:00,,0.201,17660,99.859,0.266,0.077,5.66,1.17,40.2,55.9,7.21,613,,1
1/13/2014 20:00,,0.333,19180,57.563,0.204,0.075,6.1,0.973,31.3,46,6.82,541,,1
1/14/2014 4:00,,0.333,20380,68.181,0.228,0.092,5.77,0.908,30.1,43,6.54,510,,1
1/14/2014 12:00,,0.333,23440,60.178,0.231,0.084,5.91,1.027,30.7,44.4,6.44,523,,1
1/14/2014 20:00,,0.333,23740,70.265,0.242,0.079,6.02,1.192,29.8,39.5,6.49,494,,1
1/15/2014 4:00,,0.333,18880,56.149,0.239,0.089,6.28,1.136,28.2,39,6.46,483,,1
1/15/2014 12:00,,0.667,21460,50.724,0.245,0.094,6.06,1.16,34.9,38.1,6.52,504,,1
1/16/2014 12:00,,1,23320,33.333,0.22,0.098,5.71,1.304,33.4,39.2,6.65,505,,1
1/17/2014 12:00,,1,18080,29.245,0.205,0.099,5.92,0.95,36.7,44.3,6.94,521,,1
1/18/2014 12:00,,1,12950,19.882,0.204,0.108,5.53,0.944,36.5,44.3,6.96,532,,1
1/19/2014 12:00,,0.833,10110,16.759,0.195,0.1,5.7,0.89,37,47.3,7.06,550,,1
1/20/2014 4:00,,0.462,7508,17.828,0.195,0.107,5.81,1.025,37,48.4,7.36,554,,1
1/20/2014 10:10,,0.167,7508,12.964,0.202,0.109,5.85,0.926,38.1,49.3,7.58,551,,1
1/20/2014 12:00,,0.538,7205,12.614,0.188,0.104,5.77,0.948,37.3,48.2,7.21,552,,1
1/21/2014 12:00,,1,4500,12.383,0.186,0.113,5.81,0.859,39.1,51.2,7.15,568,,1
1/22/2014 12:00,,1,3670,9.624,0.185,0.113,5.86,0.942,40.3,52.2,6.52,581,,1
1/23/2014 12:00,,1,3868,7.162,0.18,0.113,6,0.909,41.7,55.8,7.23,600,,1
1/24/2014 12:00,,1,2060,8.419,0.173,0.112,5.94,1.001,42.3,57.9,7.6,619,,1
1/25/2014 12:00,,1,2790,8.457,0.161,0.097,5.62,1.026,45,60.8,7.32,661,,1
1/26/2014 12:00,,0.833,2160,5.224,0.156,0.103,5.71,0.949,49.5,64.2,7.71,678,,1
1/27/2014 4:00,,0.49,1816,4.216,-9,0.098,5.72,0.899,51.4,66.7,7.69,690,,1
1/27/2014 11:30,,0.167,1479,1.053,0.159,0.104,5.81,1.052,53.6,68.8,7.68,671,,1
1/27/2014 12:00,,0.51,1588,26.011,0.159,0.093,5.67,0.754,52.7,67.4,7.6,695,,1
1/28/2014 12:00,,1,11600,6.446,0.156,0.095,5.7,0.768,55.4,69.2,7.48,709,,1
1/29/2014 12:00,,1,12700,3.715,0.151,0.089,5.74,0.964,56.4,72.6,7.7,730,,1
1/30/2014 12:00,,1,12750,9.091,0.143,0.076,5.69,1.005,53.6,71.2,7.78,726,,1
1/31/2014 12:00,,1,10550,10.958,0.135,0.079,5.64,1.038,55.2,72.6,7.89,736,,1
2/1/2014 12:00,,1,8686,2.685,0.13,0.081,5.32,0.76,53.4,71.3,7.54,747,,2
2/2/2014 12:00,,0.833,10020,10.526,0.126,0.079,5.27,0.756,56.3,75.8,7.61,764,,2
2/3/2014 4:00,,0.465,11200,5.947,0.13,0.08,4.87,0.823,57.2,76.5,7.54,752,,2
2/3/2014 10:20,,0.167,12300,7.026,0.123,0.081,5.08,0.821,58.7,79.9,7.57,756,,2
2/3/2014 12:00,,0.201,12700,7.495,0.127,0.084,5,0.76,57.3,78.7,7.39,752,,2
2/3/2014 20:00,,0.333,12050,7.029,0.131,0.089,4.97,0.799,56.6,80.5,7.29,757,,2
2/4/2014 4:00,,0.333,13025,8.564,0.14,0.085,4.79,0.692,57.4,79.1,7.03,752,,2
2/4/2014 12:00,,0.667,16350,3.385,0.128,0.083,4.68,0.653,56.4,78.5,7.12,750,,2
2/5/2014 12:00,,1,20560,8.03,0.132,0.084,4.34,0.768,61.2,79.6,7.15,777,,2
2/6/2014 12:00,,1,29470,8.197,0.126,0.084,4.15,0.772,71.1,91.7,7.37,861,,2
2/19/2014 20:00,,1,10550,9.386,0.169,0.119,3.25,1.02,67.2,75.5,6.66,742,,2
2/20/2014 20:00,,1,12050,7.098,0.155,0.116,3.73,1.001,63.5,78.9,6.72,735,,2
2/21/2014 20:00,,1,25700,42.801,0.185,0.103,2.58,0.92,38.1,45.6,4.59,477,,2
2/22/2014 20:00,,0.667,29750,77.12,0.231,0.1,2.36,1.008,38.5,42,4.4,473,,2
2/23/2014 4:00,,0.333,37430,96.856,0.265,0.097,2.18,1.05,42.2,45.8,4.35,487,,2
2/23/2014 12:00,,0.333,34640,85.899,0.271,0.107,2.18,1.132,50.6,35.2,3.96,462,,2
2/23/2014 20:00,,0.333,37150,87.801,0.283,0.112,1.91,1.186,46.7,25.6,3.57,405,,2
2/24/2014 4:00,,0.295,38860,65.506,0.273,0.122,1.81,1.105,34.9,21.8,3.54,344,,2
2/24/2014 10:10,,0.167,42570,63.687,0.283,0.143,1.84,1.05,30.2,19.7,3.55,315,,2
2/24/2014 12:00,,0.538,41980,84.534,0.302,0.118,1.81,1.2,28.5,18.9,3.03,316,,2
2/25/2014 12:00,,1,40300,111.77,0.366,0.116,2,1.539,21,16.8,3.07,285,,2
2/26/2014 12:00,,1,35280,46.511,0.283,0.135,2.25,1.227,21.3,18.9,3.44,296,,2
2/27/2014 12:00,,1,26490,18.709,0.247,0.123,2.51,1.123,22.1,21.9,3.89,320,,2
2/28/2014 12:00,,1,22660,13.221,0.233,0.128,2.85,1.063,24.8,26.4,4.25,350,,2
3/1/2014 12:00,,1,17450,14.271,0.23,0.128,2.8,1.015,24.4,26.9,4.52,376,,3
3/2/2014 12:00,,0.833,11300,10.98,0.22,0.123,3.03,0.956,25.8,30.5,5.65,408,,3
3/3/2014 4:00,,0.455,9212,15.592,0.211,0.131,3.17,0.994,27.1,32.5,5.13,425,,3
3/3/2014 9:50,,0.167,9666.7,6.192,0.203,0.136,3.29,1.015,27.8,33.9,5.2,434,,3
3/3/2014 12:00,,0.545,9930,15.401,0.206,0.112,3.12,0.832,26.7,32.4,5.62,436,,3
3/4/2014 12:00,,1,7291,12.618,0.189,0.113,3.42,0.844,29.1,37.2,5.9,466,,3
3/5/2014 12:00,,1,6050,8.342,0.175,0.097,3.59,0.742,31.1,41.6,6.29,495,,3
3/6/2014 12:00,,1,4398,8.466,0.167,0.094,3.59,0.752,33.6,45.8,6.4,533,,3
3/7/2014 12:00,,1,3639,6.084,0.151,0.086,3.6,0.81,34.5,49.8,6.53,557,,3
3/8/2014 12:00,,1,2970,5.576,0.145,0.069,3.57,0.891,35.8,53.2,6.52,584,,3
3/9/2014 12:00,,0.833,2676,5.947,0.131,0.071,3.56,0.76,38,56.1,6.74,604,,3
3/10/2014 4:00,,0.464,2264,8.114,0.13,0.055,3.89,0.738,40.4,60.5,6.61,616,,3
3/10/2014 10:15,,0.333,2508,1.253,0.129,0.075,3.63,0.83,39.9,60.7,6.53,621,,3
3/10/2014 20:00,,0.37,3670,89.552,0.218,0.074,3.19,0.973,36.1,54.4,5.41,547,,3
3/11/2014 4:00,,0.333,6864,68.898,0.222,0.094,2.63,0.983,29.3,43.2,4.66,469,,3
3/11/2014 12:00,,0.667,11850,73.924,0.23,0.097,2.51,1.032,28.1,39.9,4.53,449,,3
3/12/2014 12:00,,1,28630,89.479,0.289,0.108,2.09,1.168,26.9,34.9,4.05,408,,3
3/13/2014 12:00,,1,31820,80.21,0.315,0.123,1.99,1.328,21.2,23.9,3.94,330,,3
3/14/2014 12:00,,1,29470,79.475,0.3,0.119,2.34,1.383,23.2,25.6,4.51,357,,3
3/15/2014 12:00,,0.667,30660,96.56,0.301,0.114,2.5,1.32,25.8,25.4,5.24,349,,3
3/15/2014 20:00,,0.333,33420,198.42,0.404,0.095,2.4,1.298,23.8,23.4,4.49,351,,3
3/16/2014 4:00,,0.333,43360,146.11,0.359,0.104,2.53,1.096,24.1,23.6,4.59,347,,3
3/16/2014 12:00,,0.333,49430,148.29,0.359,0.106,2.43,1.103,22.3,22.5,4.49,334,,3
